category,location_type,context,persistent_id,id,location_subtype,month,latitude,longitude,outcome_category,outcome_date
violent-crime,Force,,b48225cd2b521323db87fa1447ef191ff2e5cfaf554b011fd4e3e651f6c87f60,116204780,,2024-01,52.633880,-1.114617,Unable to prosecute suspect,2024-09
violent-crime,Force,,0d1a353488dc28689b0fb21aa907645f385c69a28111311fb9832f1aefaaf711,116206273,,2024-01,52.628507,-1.132159,Formal action is not in the public interest,2024-09
violent-crime,Force,,5b608ce2b883bc9e3482146b12fbf8c91f3e8d92f1c21883cbd56dd30c61d957,116206399,,2024-01,52.625748,-1.139615,Formal action is not in the public interest,2024-01
violent-crime,Force,,567810f5b058e9d30e5317fa699832d5019a3c64882bc369cf21d7edff878458,116206603,,2024-01,52.623221,-1.152030,Action to be taken by another organisation,2024-01
violent-crime,Force,,8fe9b659280792e4298782ac65084515756bf1eec762ff8a93356d27e755c9de,116206482,,2024-01,52.631238,-1.119635,Unable to prosecute suspect,2024-01
violent-crime,Force,,c82f15a3d3aee68dbb5124cb475dc698ac53442adda69c96755284844765a42b,116206489,,2024-01,52.629059,-1.119250,Unable to prosecute suspect,2024-01
violent-crime,Force,,2e10b882295e556291eff0d8d90cdeca8d54718346d2d55fb23ad24bfcb5d11c,116206531,,2024-01,52.624679,-1.114123,Unable to prosecute suspect,2024-01
violent-crime,Force,,1b7c556a2c36a55ba8a0d04cbbfef826c1adfdb6edeae24952409386ded25b7d,116206998,,2024-01,52.638882,-1.133417,Court result unavailable,2024-12
violent-crime,Force,,915cac18e39b4b475c44bc0af111299a658447adec89036d4c151e278476df62,116206934,,2024-01,52.635559,-1.131414,Unable to prosecute suspect,2024-07
violent-crime,Force,,cd77d5e30bd87b1ee915b06b176dab48f8a61d60f4289154fffffe9ba0059f2b,116205633,,2024-01,52.639052,-1.138290,Unable to prosecute suspect,2024-09
violent-crime,Force,,66cf47a0cd78203137901a5c1165700a569595a9e696da023ae3a11ddebbfe5a,116205050,,2024-01,52.628812,-1.123495,Unable to prosecute suspect,2024-09
violent-crime,Force,,71286730f5c87bdbb57a1c40637df230bc0033e97de79adb563b035a82c46dea,116204136,,2024-01,52.630693,-1.129885,Court result unavailable,2025-01
violent-crime,Force,,9836aee78b9649fc6e2fcd506cc056d92c54432ef14f4b1d517bc04bee017b70,126670162,,2024-01,52.625297,-1.135754,Unable to prosecute suspect,2024-01
violent-crime,Force,,c8cbf9224edb673b3e0ea7f50a30805f15903ae0ac2d4fb50fe9d91cd1d94c31,116202902,,2024-01,52.628521,-1.113366,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,f7a24783c8a4a725edf7119b37cfc0e13a790b81dbbbc960e816e0f5412b154a,116207669,,2024-01,52.629982,-1.134642,Unable to prosecute suspect,2024-03
violent-crime,Force,,6d32373c56b9d0698c8f16276c134851587abae947af6065ea0306fb6c252a0b,116207223,,2024-01,52.634252,-1.130997,Unable to prosecute suspect,2024-03
violent-crime,Force,,4ce1da300fab70b09a110b554b726d73e91c2efbb240a2ab91d120329196cce4,116206416,,2024-01,52.640513,-1.128966,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,e56cc48d92d87615155b597ac2a69fc5dd8a93aa5a5924831ab355f30f3e1b33,116206133,,2024-01,52.634136,-1.134752,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,3e03b8da773884ea5a04a87e2e2de7263ca9e0ed287d9638ca3bf8ad7bc26678,116206928,,2024-01,52.634874,-1.137309,Unable to prosecute suspect,2024-01
violent-crime,Force,,8c1970c68da21bf2d9acdf57e92a9fecbf4e400f074dd456ae71a4d4ae35b345,116206654,,2024-01,52.635797,-1.131926,Unable to prosecute suspect,2024-01
violent-crime,Force,,d173e6d25a746127f1b20927030b3cae4a6b36cc73b2c3c33142c6b097bec5d5,116206662,,2024-01,52.635797,-1.131926,Unable to prosecute suspect,2024-01
violent-crime,Force,,8f3ef4957da09c78211fcaedfccbc2bc5ce6f114af7b54b430299d5ff5f81d12,116205944,,2024-01,52.625517,-1.137478,Court result unavailable,2024-09
violent-crime,Force,,f2a21904ec91e1d13e9843e26b2d3022e15b1d65d52a5835713ca38ff08ade4e,116202322,,2024-01,52.636041,-1.133444,Local resolution,2024-07
violent-crime,Force,,608d79b5e8dabee31ac9fc6201b72215a91d8916def32fd830d44bbf9eff5940,116208329,,2024-01,52.632805,-1.124819,Court result unavailable,2024-08
violent-crime,Force,,6d89e9f001171940c2e5dee389cd8062d77620db26638bf25eb3a26d0d729658,116208297,,2024-01,52.639558,-1.132473,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,8cd0ac6d6ac17b4584773fe6b1d984eb90dc939cf3dfe80cc2b15a8e5144aeec,116202098,,2024-01,52.631433,-1.133860,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,0eb131a121ff5a037bcce015c00b979ff9217bbf62bf2f48dd1123dde6c6551f,116208528,,2024-01,52.636171,-1.125329,Unable to prosecute suspect,2024-02
violent-crime,Force,,526f9f8446c7221bc883c2b96246547c18ff22c7a36edbfc99aa940b80c60051,116202191,,2024-01,52.636041,-1.133444,Local resolution,2024-01
violent-crime,Force,,2a92a03622274ada27a2599d029b6a100deb6859768bf66114de0a4b116de915,116202288,,2024-01,52.637147,-1.124807,Court result unavailable,2024-07
violent-crime,Force,,fed69571acaa1a2502659e526df4d093db517cddd86f5b32c1732f8a87402a90,116202625,,2024-01,52.637146,-1.149381,Local resolution,2024-01
violent-crime,Force,,7f8c13ca4543883887ef14d8d3d4506fe93a280eb2c169bf1863dd19575a9184,116203188,,2024-01,52.630429,-1.126994,Unable to prosecute suspect,2024-01
violent-crime,Force,,9f0653b2fa34924b8770cb882a5f7da8ee442bd308aa51c8a6210456077d1a77,116202304,,2024-01,52.628536,-1.109318,Unable to prosecute suspect,2024-03
violent-crime,Force,,bc299e449e2c8b3365f68ffd4415766a93648320eb09058bed7c06485bdc6823,116207769,,2024-01,52.627432,-1.138755,Court result unavailable,2024-07
violent-crime,Force,,07720c24b8d447f8ad524293112177891d9ee18d547fd67da851a2a01a290c57,116207767,,2024-01,52.627432,-1.138755,Court result unavailable,2024-09
violent-crime,Force,,d3548d7c1ba2dbd41bc82d3dc9deb4a57a3bdbf98f938f76431c02b806fd70a6,116208173,,2024-01,52.620941,-1.147435,Unable to prosecute suspect,2024-03
violent-crime,Force,,5ea2d18a06e7c2411d32eb2cc63f7f63826a8f1ef39812a87cb5f5f5f9732b49,116208216,,2024-01,52.637740,-1.134563,Court result unavailable,2024-08
violent-crime,Force,,db402ca39500cb4577f549c98ab6df8d43980aa66bea317424eb97dc6b6ed22c,116208145,,2024-01,52.622852,-1.150707,Unable to prosecute suspect,2024-02
violent-crime,Force,,c8d951666d9f680db30add5a3d3a53a41f2f317fc6db32dfb59dfd2dd96a3211,116208134,,2024-01,52.632805,-1.124819,Court result unavailable,2024-08
violent-crime,Force,,e27428de2b4cd0ba82fa3614e2331930bd1e327fc3d8b2b6ef7d5dc1a6d0b07d,116208117,,2024-01,52.635555,-1.129626,Local resolution,2024-03
violent-crime,Force,,00ccc5eb3196dd08ca6332497aa5317a0feedf087a5d91914d71bcc24093125f,116203276,,2024-01,52.626782,-1.135961,Court result unavailable,2024-09
violent-crime,Force,,2368d8d5a995c9772008a71dd6717f0ae08178f694704f33450cfff14c161aa0,116206330,,2024-01,52.628381,-1.111478,Unable to prosecute suspect,2024-02
violent-crime,Force,,78ad5b6114e2c1ebfae8ddba560266c04131778db2e45f27cefd691a29a0924f,116207217,,2024-01,52.620491,-1.138014,Unable to prosecute suspect,2024-01
violent-crime,Force,,0388b7d497d54730df1798d07b9ad14891c8d22e1a7da4952c5f1c2ba378b1e2,116201506,,2024-01,52.637627,-1.127782,Unable to prosecute suspect,2024-02
violent-crime,Force,,b48279383985c6d418aa33376391371a591db5ae29432687ee47582b6480fcc3,116206170,,2024-01,52.639764,-1.132277,Court result unavailable,2024-09
violent-crime,Force,,10abe4646ae3eb6e5aa0ed2380613dd1df30ab10d5c46613efd51a6fd7c84357,116206161,,2024-01,52.630232,-1.109002,Further action is not in the public interest,2024-02
violent-crime,Force,,ffff5dac43eceb6edfbd2c3cca538725ec6a1687a4669e2eec69e7fa948c0f3a,116207269,,2024-01,52.633879,-1.132821,Unable to prosecute suspect,2024-01
violent-crime,Force,,aad8da83228ebc9fb90dba55c34d926aa092ab481fecd371cf5a816fee738d8b,116206409,,2024-01,52.633053,-1.129306,Unable to prosecute suspect,2024-04
violent-crime,Force,,47cdfd784692ebf7475c13cf248c4e01e9b685fc6bdd74918e94aa0a024d6e78,116206354,,2024-01,52.631814,-1.126996,Unable to prosecute suspect,2024-05
violent-crime,Force,,d87161aa246533aab840afc45c72be7cf89608f7e90026042da7fcb07c43dc72,116206350,,2024-01,52.635078,-1.139462,Formal action is not in the public interest,2024-01
violent-crime,Force,,4d930346eff07424b3f92dc3933e6b62d7bd808cd4e78929f93d20136d0d6cc5,116206096,,2024-01,52.633053,-1.129306,Unable to prosecute suspect,2024-01
violent-crime,Force,,0e563c0203a8026bfdfe92d686d9518fd2e5841fbd0ba98614468ef892c56c07,116202260,,2024-01,52.634409,-1.133652,Unable to prosecute suspect,2025-01
violent-crime,Force,,78ece925c824a6e5fd8209013d946d141d411e3542dff5e460b1573cdd8e0fd3,116202292,,2024-01,52.627152,-1.154790,Unable to prosecute suspect,2024-04
violent-crime,BTP,,,126016264,STATION,2024-01,52.629997,-1.125659,Status update unavailable,2024-05
violent-crime,Force,,4f3f10b1d33bcc9d21066ca436ee7a70819e8547ac00455a6015dc8134b7f081,116201008,,2024-01,52.630429,-1.126994,Court result unavailable,2024-09
violent-crime,Force,,17cde76fde637854c13cd5a54f5ff0b80ab999da5d6e027e3c66931fb31a4a0c,116202365,,2024-01,52.631624,-1.125641,Unable to prosecute suspect,2024-01
violent-crime,Force,,7afb67b03070756e2b95d0efac63605ce95782b7c57cad06f90596fce8d848b3,116203072,,2024-01,52.628507,-1.132159,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,60c87e742ba54800207d86cc9eb4a3b602a40a7bbeab6a823c32cc391f41c350,116202082,,2024-01,52.637134,-1.151524,Further action is not in the public interest,2024-02
violent-crime,Force,,5ca32f7fed38d0e6f95a39341f7ba3440d350a29e589468854a87acac4328dcb,116207285,,2024-01,52.633334,-1.151834,Court result unavailable,2024-07
violent-crime,Force,,8f2a5cd919670f770fae3f10a1e6523fa1efae6797573c996955948b7426f7bc,116205490,,2024-01,52.634585,-1.116450,Local resolution,2024-01
violent-crime,Force,,48a93ba36ebecdfef0f3901998d03dc53344c5eacbad58c238c1395f066b03bd,116201514,,2024-01,52.637791,-1.147906,Unable to prosecute suspect,2024-01
violent-crime,Force,,a494e203c6de34357e3292554fd7870d1472df3957cc0697e3eede3c6fafee05,116203344,,2024-01,52.632901,-1.131836,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,71cdef8993aede1dc7c760322e298a1345cd2265ab2c9952b4d6d0a40d49bbcc,116200780,,2024-01,52.636041,-1.133444,Court result unavailable,2024-07
violent-crime,Force,,7030b554db327f466baed77b7cf0dd324d9ddf4b80c7d2eaff97642e715c4bec,116202079,,2024-01,52.637134,-1.151524,Further action is not in the public interest,2024-02
violent-crime,Force,,9fb1f5b91aa53bb95aae5860180d585fca1c7bd261df4411208dad41b97678ca,116200792,,2024-01,52.635078,-1.139462,Local resolution,2024-01
violent-crime,Force,,2ec82391a4c6388c7f47c04adb3de90d8a655975fdf94e5879877c970a4cda14,116200799,,2024-01,52.638882,-1.133417,Unable to prosecute suspect,2024-01
violent-crime,Force,,5ca5f5184bd4fb1c1c9d693bebde61c8a030018aef615c62f083d2e65f4f44fb,116202460,,2024-01,52.616105,-1.132611,Court result unavailable,2024-12
violent-crime,Force,,5971fd182e7861357e4b136f1bd18b30084284b184aa0261e989b970e00a2e02,116200810,,2024-01,52.634503,-1.149403,Unable to prosecute suspect,2024-01
violent-crime,Force,,7d076c757181c4eb81a0650747dcf3552defd7d8439763c37ae2cc1545f66c00,116202628,,2024-01,52.631302,-1.120978,Offender given a caution,2024-03
violent-crime,Force,,91d4aa8c169374f5de8be3bc646d167376ea3263477d7ef0383cd1ebc6168212,116202454,,2024-01,52.634409,-1.133652,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,7a16ed4020070c4bace47c683f145d084b3d4b350527c52221f019633e2d5f2d,116202487,,2024-01,52.633880,-1.114617,Unable to prosecute suspect,2024-09
violent-crime,Force,,10d81176a8087bbf173d9985fdbc32612c145b114aaf890e6ef6fe6e51ed5858,116200835,,2024-01,52.638882,-1.133417,Unable to prosecute suspect,2024-01
violent-crime,Force,,e4107ab92525e2732b0a77375050d2f34f0fdff0df478b3a6ab6a2b18d6e4d7f,116202525,,2024-01,52.629880,-1.130492,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,da03cf3968fb69757de744532970f0b9c68766210e17502780190aef8fe8ba8d,116200865,,2024-01,52.639558,-1.132473,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,c6db46677afb32517047ab1edda4cec25e43c0b26a026fb4bc2ac353abc69d86,116202837,,2024-01,52.629928,-1.122350,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,052d12bba39592d073d35435a1bab9ad54488b5a6dbf155f824f02c14aee5ab1,116202845,,2024-01,52.639155,-1.137609,Status update unavailable,2024-05
violent-crime,Force,,89fb2a868e76d5f41b29756e7ca690a801643ba7ce4c1729d07140932a53cefd,116200878,,2024-01,52.628536,-1.109318,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,1603601b56b7cce8689a3dfb5aa032b1c308c400a144b5784ac507f4b85ddeed,116202637,,2024-01,52.627818,-1.135039,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,a68dca5b52c999b971c36386c0f7d320a500259bfca8962a17c4f60561ce1def,116200892,,2024-01,52.627352,-1.110952,Unable to prosecute suspect,2024-01
violent-crime,Force,,60ad1d4be73a411cbf472c398d59430d87ec17101333f1b6d76c97316241016e,116200896,,2024-01,52.625559,-1.148380,Unable to prosecute suspect,2024-01
violent-crime,Force,,bf1f1138ac6a52d2d552c4818ba26a80615d829c00989f73e0bf23c5f2f5f91b,116200912,,2024-01,52.627152,-1.154790,Unable to prosecute suspect,2024-01
violent-crime,Force,,3ae115ac8c929e20931a5f4534a34b16c1f2cd5f67563f720f7dd8b2e1cc28c6,116203332,,2024-01,52.625906,-1.129271,Investigation complete; no suspect identified,2024-10
violent-crime,Force,,eae474bce8046637ddabda9b4124c842df29dbc7b515b8c7282b6380bf7efb1b,116203351,,2024-01,52.628379,-1.114832,Unable to prosecute suspect,2024-03
violent-crime,Force,,0f0a89e5c81e3a7a7ebce4a9022078f5f872bab05fc2f96b358a300249effef6,116203591,,2024-01,52.631624,-1.125641,Unable to prosecute suspect,2024-02
violent-crime,Force,,14a89e3b6c6c9cf29c13ef73d19b35f0a97f894f627ccda9c36fd93bd2d44e22,116201003,,2024-01,52.630092,-1.111872,Unable to prosecute suspect,2024-01
violent-crime,Force,,c27668200cae09146491b1832b6d9a978fc573630df420b971015fa9b2384bc8,116201011,,2024-01,52.630429,-1.126994,Court result unavailable,2024-07
violent-crime,Force,,afffc274c6399f35dadb58f32957654d9ed71e317308db53558edf61693d4b89,116203594,,2024-01,52.622807,-1.139451,Unable to prosecute suspect,2024-01
violent-crime,Force,,b93b3dc100327f42b69af97a7e28b9524f14f5018622f0c2479c5de565cb95dc,116201057,,2024-01,52.626782,-1.135961,Unable to prosecute suspect,2024-01
violent-crime,Force,,6fbcaab1627b22712f353889f52232b98983b86292cc793c9df96acae12b3b0b,116203609,,2024-01,52.626202,-1.148988,Unable to prosecute suspect,2024-02
violent-crime,Force,,0645519c45bc4ba389423d4f5eb255bdbe76b327a5b6c419aad100739b4fe375,116203598,,2024-01,52.642028,-1.129631,Court result unavailable,2024-10
violent-crime,Force,,8ed9732b3637fcce86e16510843aa0ceb96b2b81024f08b78e59af87912ae61e,116203608,,2024-01,52.629880,-1.130492,Court result unavailable,2024-09
violent-crime,Force,,bf657ad55d463d79618dc364905f20c09af20558f2e171fd41bf150d17074c3e,116201111,,2024-01,52.625820,-1.140899,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,3c5286d1023a24c86fd8c1d4bff65a5d9a9ec515376d108e1abf5781a4f9a58e,116203643,,2024-01,52.632052,-1.146096,Unable to prosecute suspect,2024-02
violent-crime,Force,,765a85d99accf3d7ec5bf9b369d9fe515494cd818a9ced3504d1f046763fc655,116203650,,2024-01,52.624092,-1.113810,Unable to prosecute suspect,2024-03
violent-crime,Force,,0c2d03f151ff9978498caee9bb96359c1259d3fbb95d3571a02a562156fbba25,116201146,,2024-01,52.631013,-1.130544,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,694087e25fc0fe0ec4e869ae909675d7f411a10d1cdd4a8d27821a7561fe21a6,116201149,,2024-01,52.637616,-1.119034,Unable to prosecute suspect,2024-01
violent-crime,Force,,d7b9b417cb2fd12f406abaa9e314803a394d70c4685ed35c4b0527b132eef027,116201151,,2024-01,52.637115,-1.129034,Local resolution,2024-01
violent-crime,Force,,ac7f25a321760ef19671058456d44a40c4e18fe494c434dbd4da87f3f8a0a369,116203745,,2024-01,52.633408,-1.153458,Unable to prosecute suspect,2024-02
violent-crime,Force,,dede94dda7fd90a19ee33208733e1edd23299da607a7d881f43c79154c0a0649,116203864,,2024-01,52.625559,-1.148380,Unable to prosecute suspect,2025-01
violent-crime,Force,,afa27cc34703b279fac82f7d44cb269ce3fa2ac4d49796876b280221ddb29494,116203865,,2024-01,52.631013,-1.130544,Status update unavailable,2024-05
violent-crime,Force,,8831150aa2330c6cf3f29e6d95b48de08df59c8b444525ba676d613102a53ccd,116203876,,2024-01,52.631013,-1.130544,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,f1044de44c4ce685c31c92d5e274baccf5848070d3750ac7923116e57032a6a5,116201299,,2024-01,52.631193,-1.128220,Unable to prosecute suspect,2024-01
violent-crime,Force,,542df4ef88e575f6046b1770c599334fafee65d9290610bc1164ede53177a225,116201303,,2024-01,52.626782,-1.135961,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,5a82c18b201f93742620903543a39ea71522529fdff28eea3ad8b1fb4050531e,116204040,,2024-01,52.630202,-1.147639,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,88d9d695f7a9386ab09c3f56f147a386451d7c331e221d4853b0f2172e47b74d,116207412,,2024-01,52.637697,-1.137297,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,07efa5f20ed42d609ad40f8c91a86cd5f9327a7d05b4c54338810bc92dd537f4,116201336,,2024-01,52.642199,-1.127263,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,d0c4bd4aec82e6557f6c98cfde1efe569e90ad82d7f6533467466510ed38f998,116204001,,2024-01,52.635797,-1.131926,Court result unavailable,2024-12
violent-crime,Force,,2b8272fc367051f4df07a797c4f14c79bc5190fbe948dcf7f531db7b5f1c80ad,116201373,,2024-01,52.640513,-1.128966,Unable to prosecute suspect,2024-01
violent-crime,Force,,a51f8af8d7abb91f4d4bc5361eca2470c5842fbb637ccec925247f815af0dfd2,116201387,,2024-01,52.635399,-1.134107,Unable to prosecute suspect,2024-01
violent-crime,Force,,af3af4b8a8cfa04c48fd21568187b0d887b73c6e174c07d587622e77e3886dab,116201388,,2024-01,52.626782,-1.135961,Unable to prosecute suspect,2024-01
violent-crime,Force,,4c0d37d214c0b718e64c6650930244034621f36194200595e9eda450cc2251b7,116201425,,2024-01,52.631769,-1.117334,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,2ebcbfff8c2206a7b45927907147ba3ecac1e79fd696f7c0af93f9b6b1199580,116201426,,2024-01,52.623507,-1.133174,Local resolution,2024-01
violent-crime,Force,,cc40676360a63a7b05a7c4b5bbefb425f433f1f162673e77b334ed1ae058d6cf,116201428,,2024-01,52.632743,-1.153471,Court result unavailable,2024-07
violent-crime,Force,,ab141e6e22d7eb20f58d63753f649a076d9777da4bc72469d859e49aead50df1,116201444,,2024-01,52.640513,-1.128966,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,a24cf29f0094115067e862a1b2d72dab148c875344359d4b6c2b1030cf9c86f8,116203680,,2024-01,52.633317,-1.127203,Unable to prosecute suspect,2024-02
violent-crime,Force,,6a278659a96a4aa58c924efb2885f69afb365c9b96b4d584a43a48ba86e47d81,116201456,,2024-01,52.627443,-1.147708,Unable to prosecute suspect,2024-01
violent-crime,Force,,731cc005041f63108252fc8d48e705cd21916daf75c585828a0e3772d830c831,116204003,,2024-01,52.635797,-1.131926,Court result unavailable,2025-01
violent-crime,Force,,2f2162412000c10ffc45cc472fb73622c573f678b32ef0eb352cc824b000c303,116201538,,2024-01,52.626782,-1.135961,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,3b84e93acc83adaf7538a1c314c55d37e9a54da33a16d8d6e6dfbe472074651f,116205514,,2024-01,52.616105,-1.132611,Court result unavailable,2024-11
violent-crime,Force,,56959e40753cb7394e04e9072e34eb4a832ca3ab53e7fa748ee05f89c9185d22,116204692,,2024-01,52.634493,-1.114871,Court result unavailable,2024-12
violent-crime,Force,,d3546519e7cfca86e601e5404d65cc47ad8d89de367afeba23eaab565b5653e9,116205002,,2024-01,52.637041,-1.131222,Local resolution,2024-05
violent-crime,Force,,94ac8624984d16ddd394588c76c541ff9be779b85720e2d9403c47187a92e287,116205107,,2024-01,52.637843,-1.130275,Offender given a caution,2024-03
violent-crime,Force,,4bf81bcdff38d288e4ed26287296a0e9be76c31ea1eaf11fe9511517dc01e019,116207500,,2024-01,52.637627,-1.127782,Court result unavailable,2024-07
violent-crime,Force,,21a95b3275deace372a1356e3ed3269db69ae653dab4b55a1312745ab7b18462,116204056,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-05
violent-crime,Force,,3d598bc3e42631a16d11b4000c21fea37bf24891dcfe1a67efc44d96f08a5bc8,116201618,,2024-01,52.640533,-1.124355,Action to be taken by another organisation,2024-01
violent-crime,Force,,4a0808c7e8138f9b253726e502b58f22ed1b8eba3868cb3fd6a56949cf19d14a,116201628,,2024-01,52.632901,-1.131836,Unable to prosecute suspect,2024-01
violent-crime,Force,,88ea05b30e30c23cd950771fe50c17a3ac311616d2b8928295d90e8cbf99e179,116204758,,2024-01,52.632931,-1.131038,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,12639980d104a59fdef277468f6c05a6273df2bf98bbc89a0daa9ab1f4225fc0,116201671,,2024-01,52.634392,-1.140229,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,a7e5d6acf1c30f9a14ce67378c180d19efa205f97440f092300c91b5a061fb18,116201684,,2024-01,52.639223,-1.132080,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,090af304ef999780b64eab9a69b48d596e8524cdf70e4855a513f4cfd8499802,116201738,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,68562b47441a063c9cf3d1e49b716676706cc104562e148b2919141554c12e9f,116201742,,2024-01,52.623681,-1.137277,Unable to prosecute suspect,2024-01
violent-crime,Force,,25740d025a1e144b507e6f34452fac990eace29fca4a9bc8bc4b6f3bf64516a0,116201744,,2024-01,52.627299,-1.148966,Court result unavailable,2024-07
violent-crime,Force,,58bd7c86042318c7399d0409a5306404bcc5ffc20c2926575185a1f5ea0062b9,116201748,,2024-01,52.627352,-1.110952,Unable to prosecute suspect,2024-01
violent-crime,Force,,15ab5d080bd54926335dd623810e597afef2124b2441936a7537cc69a85baf56,116201795,,2024-01,52.626202,-1.148988,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,6fb4dd6d5cb0f58f15cfa87b3f12906f67821d3d2ebd75b50c3ab35710af5ace,116201837,,2024-01,52.634409,-1.133652,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,374b4340805e68ce37c07dc0dbc00c5fc16581548fdb67200f1855da16396a80,116201846,,2024-01,52.630034,-1.124594,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,24be74e5c8634ded833c9551c989921f3f88f3daf00cb1511db66c0b3d0522fe,116204802,,2024-01,52.635078,-1.139462,Unable to prosecute suspect,2024-06
violent-crime,Force,,78d1ae01ae847407519ef7e77d6ff0879c16f9603bbab8efa5873b85fe113d1c,116204820,,2024-01,52.630192,-1.113244,Unable to prosecute suspect,2024-03
violent-crime,Force,,9360f2fb895b02415687d2ef78d42a620d7ff6ca129c669ac13fa7ed519b5eaf,116201912,,2024-01,52.627449,-1.153573,Unable to prosecute suspect,2024-01
violent-crime,Force,,71b4e5810b4e9887727cf986fbf22318a451e6b49cad98152dc2693dff63d238,116205255,,2024-01,52.634585,-1.116450,Unable to prosecute suspect,2024-02
violent-crime,Force,,ee08b62e4a3682e3c67b5a7af01a0e0a2205c75f91f25fc7cc37726f78cf3653,116207505,,2024-01,52.636111,-1.138053,Local resolution,2024-01
violent-crime,Force,,944dce330555f0290226a1f731969af354db3017e96ce24c24198be78eca796b,116205277,,2024-01,52.624409,-1.140927,Status update unavailable,2024-05
violent-crime,Force,,51e02958c08743c9bbb7ff624ebda799597834ccf5ea493239e19094e30ade31,116204991,,2024-01,52.633709,-1.136563,Unable to prosecute suspect,2024-02
violent-crime,Force,,7a301e5d64f8911ea766bb141710fb18a73fc358f00f85b2d3ca7503c7c83660,116201995,,2024-01,52.632052,-1.146096,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,7560bd2a8a7d3dd4a17fea2d9cc18d6d1c616dfa354d86b90c5118b98cac2632,116202009,,2024-01,52.627895,-1.146886,Unable to prosecute suspect,2024-01
violent-crime,Force,,7375847993e5c54ac28e1fe66b90543e5f6f0aa776be0e65739ddf4ed7563f5a,116202011,,2024-01,52.631813,-1.135537,Unable to prosecute suspect,2024-01
violent-crime,Force,,ef84dd0ce767b762e853ade25e1db4897e914a50e761c8f7552565448deadd61,116207516,,2024-01,52.637627,-1.127782,Court result unavailable,2024-07
violent-crime,Force,,da650d4cb2c7dc3477b1fd41f7f56882e2ff805a66bf43648129c79d36b06ebb,116202023,,2024-01,52.638573,-1.130556,Court result unavailable,2024-07
violent-crime,Force,,ebe51162d3effe7450c27a111868be8f0d59a2a741cfe4a4360148bf12f430d0,116205149,,2024-01,52.631876,-1.119593,Status update unavailable,2024-05
violent-crime,Force,,50115568db3d6ad00775797084b21874b3f5edd049f9b82f8cc6dec556a057e4,116205168,,2024-01,52.637769,-1.149724,Formal action is not in the public interest,2024-01
violent-crime,Force,,633fc6f3410c583812bd69ed4fc168c12ab17dcb108b01d0469de8a58ddedd44,116202033,,2024-01,52.631190,-1.122887,Unable to prosecute suspect,2024-01
violent-crime,Force,,54d5be8a35e4926d7d8dfaba10675f55c09e50a1d410369daa95601648541014,116202040,,2024-01,52.628748,-1.143043,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,434427c39248eb7250f28d20c803dd7be4ddd7193191cbefbbc9cc8c2c7c2993,116202051,,2024-01,52.634787,-1.139010,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,f272533ef0a53eb11db33a06cc3fd243580f7fbf3ab91585fa8551293d4880d1,116202077,,2024-01,52.635797,-1.131926,Unable to prosecute suspect,2024-01
violent-crime,Force,,f89cd674ce9c0f09dd89052909ffc5add66cebb886a7bd7dc966fd3b46615609,116202616,,2024-01,52.628699,-1.133736,Court result unavailable,2024-11
violent-crime,Force,,6d341f124f522d3feff7e1f7e88cdca527d546eecb239b1bfb00e8c6b5ec90f6,116202081,,2024-01,52.630637,-1.116204,Further investigation is not in the public interest,2024-01
violent-crime,Force,,2d29f4e701139ea80fdef8236201d0bb30686c9272d176e6ea4ae0e30c58f3d6,116202084,,2024-01,52.635488,-1.136395,Investigation complete; no suspect identified,2024-01
